Study,Group,Drug,Control,MID,Day,Size
TM00387,Docetaxel,Docetaxel,0.0,459-05,17.0,47.39
TM00387,Docetaxel,Docetaxel,0.0,459-05,21.0,39.92
TM00387,Docetaxel,Docetaxel,0.0,459-05,24.0,32.16
TM00387,Docetaxel,Docetaxel,0.0,459-05,28.0,26.94
TM00387,Docetaxel,Docetaxel,0.0,459-09,-1.0,146.94
TM00387,Docetaxel,Docetaxel,0.0,459-09,3.0,135.03
TM00387,Docetaxel,Docetaxel,0.0,459-09,7.0,108.9
TM00387,Docetaxel,Docetaxel,0.0,459-09,10.0,87.82
TM00387,Docetaxel,Docetaxel,0.0,459-09,14.0,84.6
TM00387,Docetaxel,Docetaxel,0.0,459-09,17.0,85.97
TM00387,Docetaxel,Docetaxel,0.0,459-09,21.0,81.39
TM00387,Docetaxel,Docetaxel,0.0,459-09,24.0,67.4
TM00387,Docetaxel,Docetaxel,0.0,459-09,28.0,65.05
TM00387,Docetaxel,Docetaxel,0.0,459-11,-1.0,145.48
TM00387,Docetaxel,Docetaxel,0.0,459-11,3.0,134.69
TM00387,Docetaxel,Docetaxel,0.0,459-11,7.0,114.99
TM00387,Docetaxel,Docetaxel,0.0,459-11,10.0,88.6
TM00387,Docetaxel,Docetaxel,0.0,459-11,14.0,85.96
TM00387,Docetaxel,Docetaxel,0.0,459-11,17.0,90.84
TM00387,Docetaxel,Docetaxel,0.0,459-11,21.0,84.48
TM00387,Docetaxel,Docetaxel,0.0,459-11,24.0,82.7
TM00387,Docetaxel,Docetaxel,0.0,459-11,28.0,81.49
TM00387,Docetaxel,Docetaxel,0.0,459-16,-1.0,111.57
TM00387,Docetaxel,Docetaxel,0.0,459-16,3.0,97.94
TM00387,Docetaxel,Docetaxel,0.0,459-16,7.0,94.82
TM00387,Docetaxel,Docetaxel,0.0,459-16,10.0,99.6
TM00387,Docetaxel,Docetaxel,0.0,459-16,14.0,85.09
TM00387,Docetaxel,Docetaxel,0.0,459-16,17.0,60.26
TM00387,Docetaxel,Docetaxel,0.0,459-16,21.0,44.86
TM00387,Docetaxel,Docetaxel,0.0,459-16,24.0,28.33
TM00387,Docetaxel,Docetaxel,0.0,459-16,28.0,24.63
TM00387,Docetaxel,Docetaxel,0.0,459-21,-1.0,122.36
TM00387,Docetaxel,Docetaxel,0.0,459-21,3.0,128.06
TM00387,Docetaxel,Docetaxel,0.0,459-21,7.0,132.46
TM00387,Docetaxel,Docetaxel,0.0,459-21,10.0,132.99
TM00387,Docetaxel,Docetaxel,0.0,459-21,14.0,124.75
TM00387,Docetaxel,Docetaxel,0.0,459-21,17.0,75.69
TM00387,Docetaxel,Docetaxel,0.0,459-21,21.0,76.12
TM00387,Docetaxel,Docetaxel,0.0,459-21,24.0,88.45
TM00387,Docetaxel,Docetaxel,0.0,459-21,28.0,78.7
TM00387,Docetaxel,Docetaxel,0.0,459-26,-1.0,82.65
TM00387,Docetaxel,Docetaxel,0.0,459-26,3.0,67.63
TM00387,Docetaxel,Docetaxel,0.0,459-26,7.0,57.95
TM00387,Docetaxel,Docetaxel,0.0,459-26,10.0,41.7
TM00387,Docetaxel,Docetaxel,0.0,459-26,14.0,37.06
TM00387,Docetaxel,Docetaxel,0.0,459-26,17.0,37.57
TM00387,Docetaxel,Docetaxel,0.0,459-26,21.0,21.25
TM00387,Docetaxel,Docetaxel,0.0,459-26,24.0,16.99
TM00387,Docetaxel,Docetaxel,0.0,459-26,28.0,11.12
TM00387,Docetaxel,Docetaxel,0.0,459-32,-1.0,82.1
TM00387,Docetaxel,Docetaxel,0.0,459-32,3.0,94.82
TM00387,Docetaxel,Docetaxel,0.0,459-32,7.0,110.09
TM00387,Docetaxel,Docetaxel,0.0,459-32,10.0,119.51
TM00387,Docetaxel,Docetaxel,0.0,459-32,14.0,99.84
TM00387,Docetaxel,Docetaxel,0.0,459-32,17.0,87.12
TM00387,Docetaxel,Docetaxel,0.0,459-32,21.0,79.8
TM00387,Docetaxel,Docetaxel,0.0,459-32,24.0,84.84
TM00387,Docetaxel,Docetaxel,0.0,459-32,28.0,79.45
TM00387,Docetaxel,Docetaxel,0.0,459-33,-1.0,74.52
TM00387,Docetaxel,Docetaxel,0.0,459-33,3.0,77.11
TM00387,Docetaxel,Docetaxel,0.0,459-33,7.0,71.98
TM00387,Docetaxel,Docetaxel,0.0,459-33,10.0,82.25
TM00387,Docetaxel,Docetaxel,0.0,459-33,14.0,71.92
TM00387,Docetaxel,Docetaxel,0.0,459-33,17.0,66.54
TM00387,Docetaxel,Docetaxel,0.0,459-33,21.0,60.35
TM00387,Docetaxel,Docetaxel,0.0,459-33,24.0,69.44
TM00387,Docetaxel,Docetaxel,0.0,459-33,28.0,64.26
TM00387,Docetaxel,Docetaxel,0.0,459-39,-1.0,123.42
TM00387,Docetaxel,Docetaxel,0.0,459-39,3.0,109.56
TM00387,Docetaxel,Docetaxel,0.0,459-39,7.0,97.63
TM00387,Docetaxel,Docetaxel,0.0,459-39,10.0,92.29
TM00387,Docetaxel,Docetaxel,0.0,459-39,14.0,64.13
TM00387,Docetaxel,Docetaxel,0.0,459-39,17.0,57.52
TM00387,Docetaxel,Docetaxel,0.0,459-49,-1.0,138.43
TM00387,Docetaxel,Docetaxel,0.0,459-49,3.0,141.01
TM00387,Docetaxel,Docetaxel,0.0,459-49,7.0,77.7
TM00387,Docetaxel,Docetaxel,0.0,459-49,10.0,75.68
TM00387,Docetaxel,Docetaxel,0.0,459-49,14.0,58.23
TM00387,Docetaxel,Docetaxel,0.0,459-49,17.0,45.69
TM00387,Docetaxel,Docetaxel,0.0,459-49,21.0,35.99
TM00387,Docetaxel,Docetaxel,0.0,459-49,24.0,45.08
TM00387,Docetaxel,Docetaxel,0.0,459-49,28.0,44.08
TM00387,Docetaxel,Docetaxel,0.0,459-56,-1.0,70.32
TM00387,Docetaxel,Docetaxel,0.0,459-56,3.0,77.98
TM00387,Docetaxel,Docetaxel,0.0,459-56,7.0,76.33
TM00387,Docetaxel,Docetaxel,0.0,459-56,10.0,78.35
TM00387,Docetaxel,Docetaxel,0.0,459-56,14.0,63.41
TM00387,Docetaxel,Docetaxel,0.0,459-56,17.0,66.0
TM00387,Docetaxel,Docetaxel,0.0,459-56,21.0,68.92
TM00387,Docetaxel,Docetaxel,0.0,459-56,24.0,71.33
TM00387,Docetaxel,Docetaxel,0.0,459-56,28.0,72.95
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,0.0,98.3
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,3.0,141.53
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,7.0,205.2
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,10.0,286.19
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,14.0,450.32
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,17.0,616.27
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-004,21.0,711.67
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-007,0.0,136.67
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-007,3.0,155.24
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-007,7.0,168.52
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-007,10.0,195.46
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-007,14.0,244.26
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,0.0,90.57
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,3.0,169.65
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,7.0,204.82
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,10.0,258.27
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,14.0,394.74
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-008,17.0,547.3
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-015,0.0,165.62
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-015,3.0,279.24
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-015,7.0,367.37
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-015,10.0,411.0
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-015,14.0,430.54
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-028,0.0,87.65
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-028,3.0,100.95
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-028,7.0,120.26
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-028,10.0,131.01
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-032,0.0,138.44
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-032,3.0,209.1
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-032,7.0,235.05
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-032,10.0,310.1
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,0.0,102.93
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,3.0,135.99
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,7.0,140.03
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,10.0,168.56
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,14.0,246.85
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,17.0,388.94
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-034,21.0,507.8
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-036,0.0,88.33
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-036,3.0,145.76
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-036,7.0,221.28
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-036,10.0,299.19
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-036,14.0,372.57
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-037,0.0,152.58
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-037,3.0,201.32
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-037,7.0,352.97
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-037,10.0,401.64
TM01039,GRP2 - Docetaxel,Docetaxel,0.0,232-037,14.0,468.25
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,0.0,181.38
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,3.0,126.78
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,7.0,257.22
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,10.0,310.56
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,14.0,291.26
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,17.0,389.77
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,21.0,441.84
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,24.0,549.53
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-03,28.0,517.9
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,0.0,171.17
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,3.0,166.28
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,7.0,257.99
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,10.0,267.54
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,14.0,211.46
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,17.0,264.26
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,21.0,283.57
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,24.0,679.72
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-05,28.0,411.91
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,0.0,107.2
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,3.0,113.21
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,7.0,137.93
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,10.0,136.97
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,14.0,127.6
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,17.0,210.09
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,21.0,189.28
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,24.0,205.01
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-06,28.0,217.81
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,0.0,137.64
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,3.0,134.35
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,7.0,202.96
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,10.0,213.21
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,14.0,158.82
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,17.0,293.85
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,21.0,243.32
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,24.0,357.34
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-08,28.0,271.66
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,0.0,259.66
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,3.0,355.74
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,7.0,372.89
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,10.0,444.12
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,14.0,302.69
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,17.0,456.34
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,21.0,494.86
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,24.0,706.99
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-09,28.0,412.78
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,0.0,295.73
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,3.0,211.51
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,7.0,300.74
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,10.0,263.59
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,14.0,227.54
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,17.0,247.68
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,21.0,258.7
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,24.0,437.74
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-17,28.0,294.99
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,0.0,201.47
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,3.0,196.79
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,7.0,200.86
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,10.0,184.89
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,14.0,83.45
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,17.0,118.5
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,21.0,169.23
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,24.0,195.74
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-20,28.0,275.33
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,0.0,118.93
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,3.0,175.45
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,7.0,149.07
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,10.0,365.42
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,14.0,260.14
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,17.0,409.78
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,21.0,243.89
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,24.0,350.44
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-22,28.0,305.57
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,0.0,143.35
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,3.0,247.39
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,7.0,198.46
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,10.0,417.73
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,14.0,205.55
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,17.0,161.64
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,21.0,107.0
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,24.0,106.02
TM00298,Group 2 Docetaxel,Docetaxel,0.0,996-24,28.0,106.69
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,0.0,103.82
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,3.0,156.05
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,7.0,182.28
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,10.0,195.14
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,14.0,230.16
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,17.0,340.87
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,21.0,431.22
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,24.0,439.69
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-001,28.0,674.1
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,0.0,102.55
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,3.0,120.64
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,7.0,83.29
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,10.0,103.17
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,14.0,126.19
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,17.0,136.03
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,21.0,295.94
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,24.0,328.67
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-002,28.0,523.83
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,0.0,81.2
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,3.0,76.13
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,7.0,99.33
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,10.0,134.29
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,14.0,172.67
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,17.0,130.89
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,21.0,203.78
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,24.0,206.42
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-004,28.0,329.13
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,0.0,120.25
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,3.0,150.65
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,7.0,173.68
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,10.0,117.34
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,14.0,227.48
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,17.0,203.79
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,21.0,283.26
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,24.0,284.57
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-005,28.0,377.4
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,0.0,153.54
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,3.0,160.36
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,7.0,231.77
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,10.0,224.31
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,14.0,366.04
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,17.0,467.47
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,21.0,683.22
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,24.0,799.48
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-013,28.0,852.62
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,0.0,158.56
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,3.0,202.34
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,7.0,299.62
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,10.0,343.82
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,14.0,519.39
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,17.0,521.42
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,21.0,492.72
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,24.0,502.95
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-014,28.0,861.54
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,0.0,96.53
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,3.0,140.11
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,7.0,192.24
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,10.0,180.4
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,14.0,310.38
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,17.0,271.49
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,21.0,560.12
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,24.0,512.37
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-017,28.0,567.19
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,0.0,103.93
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,3.0,112.52
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,7.0,141.54
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,10.0,86.67
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,14.0,136.42
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,17.0,155.06
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,21.0,113.47
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,24.0,114.11
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-021,28.0,147.99
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,0.0,98.45
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,3.0,147.28
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,7.0,142.1
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,10.0,160.38
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,14.0,176.99
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,17.0,181.5
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,21.0,183.27
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,24.0,185.32
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-028,28.0,161.79
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,0.0,111.79
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,3.0,130.74
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,7.0,153.5
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,10.0,200.67
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,14.0,432.93
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,17.0,521.34
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,21.0,714.75
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,24.0,830.32
TM00335,GRP2 - Docetaxel,Docetaxel,0.0,828-029,28.0,1237.25
TM00185,2,Docetaxel,0.0,476_009,1.0,163.17
TM00185,2,Docetaxel,0.0,476_009,5.0,195.72
TM00185,2,Docetaxel,0.0,476_009,8.0,244.74
TM00185,2,Docetaxel,0.0,476_009,12.0,155.09
TM00185,2,Docetaxel,0.0,476_009,15.0,131.67
TM00185,2,Docetaxel,0.0,476_009,19.0,72.99
TM00185,2,Docetaxel,0.0,476_009,22.0,93.82
TM00185,2,Docetaxel,0.0,476_009,26.0,43.21
TM00185,2,Docetaxel,0.0,476_010,1.0,246.85
TM00185,2,Docetaxel,0.0,476_010,5.0,450.84
TM00185,2,Docetaxel,0.0,476_010,8.0,490.59
TM00185,2,Docetaxel,0.0,476_010,12.0,460.49
TM00185,2,Docetaxel,0.0,476_010,15.0,376.22
TM00185,2,Docetaxel,0.0,476_010,19.0,178.7
TM00185,2,Docetaxel,0.0,476_010,22.0,121.63
TM00185,2,Docetaxel,0.0,476_010,26.0,98.38
TM00185,2,Docetaxel,0.0,476_032,1.0,76.0
TM00185,2,Docetaxel,0.0,476_032,5.0,69.97
TM00185,2,Docetaxel,0.0,476_032,8.0,43.7
TM00185,2,Docetaxel,0.0,476_032,12.0,61.26
TM00185,2,Docetaxel,0.0,476_032,15.0,14.09
TM00185,2,Docetaxel,0.0,476_032,19.0,14.75
TM00185,2,Docetaxel,0.0,476_032,22.0,23.64
TM00185,2,Docetaxel,0.0,476_032,26.0,25.43
TM00185,2,Docetaxel,0.0,476_033,1.0,87.63
TM00185,2,Docetaxel,0.0,476_033,5.0,126.01
TM00185,2,Docetaxel,0.0,476_033,8.0,136.67
TM00185,2,Docetaxel,0.0,476_033,12.0,58.87
TM00185,2,Docetaxel,0.0,476_033,15.0,61.91
TM00185,2,Docetaxel,0.0,476_033,19.0,48.66
TM00185,2,Docetaxel,0.0,476_033,22.0,13.99
TM00185,2,Docetaxel,0.0,476_033,26.0,14.51
TM00185,2,Docetaxel,0.0,476_040,1.0,136.76
TM00185,2,Docetaxel,0.0,476_040,5.0,82.67
TM00185,2,Docetaxel,0.0,476_040,8.0,107.68
TM00185,2,Docetaxel,0.0,476_040,12.0,82.71
TM00185,2,Docetaxel,0.0,476_040,15.0,48.37
TM00185,2,Docetaxel,0.0,476_040,19.0,60.47
TM00185,2,Docetaxel,0.0,476_040,22.0,20.79
TM00185,2,Docetaxel,0.0,476_040,26.0,20.32
TM00185,2,Docetaxel,0.0,476_043,1.0,101.21
TM00185,2,Docetaxel,0.0,476_043,5.0,145.87
TM00185,2,Docetaxel,0.0,476_043,8.0,164.5
TM00185,2,Docetaxel,0.0,476_043,12.0,111.04
TM00185,2,Docetaxel,0.0,476_043,15.0,119.7
TM00185,2,Docetaxel,0.0,476_043,19.0,83.28
TM00185,2,Docetaxel,0.0,476_043,22.0,52.21
TM00185,2,Docetaxel,0.0,476_043,26.0,32.1
TM00185,2,Docetaxel,0.0,476_045,1.0,286.92
TM00185,2,Docetaxel,0.0,476_045,5.0,408.45
TM00185,2,Docetaxel,0.0,476_045,8.0,666.58
TM00185,2,Docetaxel,0.0,476_045,12.0,279.28
TM00185,2,Docetaxel,0.0,476_045,15.0,233.61
TM00185,2,Docetaxel,0.0,476_045,19.0,157.77
TM00185,2,Docetaxel,0.0,476_045,22.0,60.31
TM00185,2,Docetaxel,0.0,476_045,26.0,40.76
TM00188,Group 2 Docetaxel,Docetaxel,0.0,520_060,1.0,168.6
TM00188,Group 2 Docetaxel,Docetaxel,0.0,520_060,4.0,294.16
TM00188,Group 2 Docetaxel,Docetaxel,0.0,520_060,8.0,257.0
TM00188,Group 2 Docetaxel,Docetaxel,0.0,520_060,11.0,199.49
TM00188,Group 2 Docetaxel,Docetaxel,0.0,520_060,15.0,74.88
