Study,Study_ID,Group,Drug,Control,MID,Day,Size
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-023,2,58.57
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-023,6,54.84
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-023,9,67.37
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-023,13,242.44
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-023,16,231.1
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,-1,149.38
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,2,140.66
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,6,133.02
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,9,124.18
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,13,123.62
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-024,16,119.39
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,-1,70.61
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,2,70.61
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,6,68.48
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,9,68.83
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,13,69.46
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,16,75.97
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,20,78.7
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,23,100.27
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-029,27,215.33
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,-1,134.3
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,2,134.47
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,6,133.43
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,9,129.4
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,13,125.04
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,16,120.96
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,20,121.65
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,23,137.31
TM01563,JW217_02TTM1563,3,Cisplatin,0,217-032,27,147.98
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,-1,124.15
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,2,141.29
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,6,165.88
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,9,173.27
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,13,235.23
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,16,235.09
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,20,230.8
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,23,248.25
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-007,27,279.72
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,-1,88.21
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,2,146.05
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,6,144.86
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,9,156.77
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,13,132.62
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,16,129.33
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,20,144.95
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,23,130.39
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-009,27,163.27
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,-1,96.38
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,2,67.88
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,6,52.36
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,9,63.64
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,13,47.84
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,16,55.3
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,20,71.12
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,23,79.27
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-010,27,86.37
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,-1,128.29
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,2,174.01
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,6,132.52
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,9,152.73
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,13,128.1
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,16,140.84
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,20,150.85
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,23,188.02
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-011,27,196.11
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,-1,155.24
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,2,141.53
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,6,102.56
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,9,128.24
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,13,118.71
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,16,136.84
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,20,163.7
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,23,188.12
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-012,27,216.25
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,-1,72.66
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,2,67.41
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,6,76
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,9,76.95
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,13,77.17
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,16,85.38
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,20,80.54
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,23,96.58
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-025,27,99.45
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,-1,102.18
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,2,140.49
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,6,107.96
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,9,114.19
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,13,102.17
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,16,112.44
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,20,146.58
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,23,187.62
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-028,27,194.57
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,-1,103.83
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,2,125.36
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,6,129.94
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,9,123.85
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,13,101.85
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,16,101.51
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,20,114.46
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,23,122.29
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-029,27,942.94
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,-1,114.91
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,2,135.4
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,6,181.82
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,9,167.03
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,13,220.09
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,16,207.75
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,20,227.38
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,23,264.29
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-034,27,305.37
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,-1,119.13
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,2,200.83
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,6,234.9
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,9,231.79
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,13,322.22
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,16,455.98
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,20,347.85
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,23,364.15
TM00199,JW217_03TLG0703,Cisplatin,Cisplatin,0,703-048,27,379.13
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,0,89.78
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,3,90.62
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,7,130.27
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,10,114.87
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,14,124.46
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,18,212.78
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,21,306.66
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,24,304.46
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-003,28,284.86
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,0,106.95
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,3,137.88
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,7,149.78
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,10,155.41
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,14,165.49
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,17,172.58
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,21,233.15
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,24,235.57
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-005,28,353.34
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,0,89.16
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,3,131.76
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,7,133.12
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,10,157.18
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,14,158.72
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,17,171.54
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,21,208.45
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,24,209.02
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-007,28,245.72
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,0,94.68
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,3,136.99
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,7,166.59
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,10,138.77
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,14,207.26
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,17,205.51
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,21,237.49
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,24,246.31
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-011,28,360.71
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,0,133.96
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,3,162.15
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,7,149.34
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,10,163.51
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,14,200.89
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,17,235.75
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,21,147.99
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,24,174.15
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-012,28,181.2
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,0,115
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,3,206.07
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,7,168.95
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,10,182.5
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,14,270.18
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,17,249.26
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,21,341.62
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,24,335.04
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-021,28,429.49
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,0,106.76
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,3,106.66
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,7,124.93
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,10,125.09
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,14,105.45
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,18,144.56
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,21,328.53
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,24,331.98
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-026,28,523.23
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,0,81.45
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,3,82.05
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,7,85.1
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,10,91.68
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,14,82.79
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,18,134.66
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,21,174.51
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,24,210.43
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-029,28,232.48
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,0,115.29
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,3,122.19
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,7,133.4
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,10,144.63
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,14,143.17
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,18,170.46
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,21,247
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,24,269.83
TM00219,JW217_04TLG1049,Cisplatin,Cisplatin,0,049-046,28,341.23
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,0,82.85
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,3,111.87
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,7,129.86
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,10,137.1
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,14,166.72
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,17,168.03
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,21,175.71
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,24,173.19
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-001,28,212.6
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,0,77.11
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,3,87.21
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,7,98.78
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,10,135.7
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,14,161.76
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,17,172.32
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,21,196.02
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,24,247.58
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-010,28,336.02
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,0,108.34
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,3,124.11
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,7,128.69
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,10,131.21
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,14,172.84
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,17,209.14
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,21,231.46
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,24,259.94
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-015,28,273.96
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,0,106
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,3,115.97
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,7,136.62
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,10,146.66
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,14,161.79
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,17,235.55
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,21,264.86
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,24,281.83
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-016,28,354.14
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,0,112.54
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,3,167.04
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,7,169.42
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,10,199.46
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,14,275.3
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,17,309.14
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,21,371.13
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,24,447.6
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-019,28,451.29
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,0,138.57
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,3,149.62
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,7,211.57
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,10,215.6
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,14,260.3
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,17,479.36
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,21,554.21
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,24,469.87
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-020,28,404.93
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,0,93.86
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,3,163.72
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,7,115.16
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,10,171.21
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,14,279.35
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,17,312.83
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,21,354.84
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,24,402.22
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-024,28,417.91
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,0,85.17
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,3,137.03
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,7,146.24
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,10,160.58
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,14,311.9
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,17,527.65
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,21,673.7
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,24,678.34
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-025,28,917.21
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,0,94.62
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,3,98.02
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,7,102.62
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,10,114.04
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,14,126.51
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,17,132.56
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,21,142.54
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,24,147
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-029,28,182.12
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,0,86.09
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,3,95.76
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,7,104.11
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,10,137.14
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,14,144.22
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,17,160.27
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,21,190.38
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,24,241.64
TM00256,JW217_05TLG1265,GRP3 - Cisplatin,Cisplatin,0,265-038,28,243.59
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,0,113.91
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,4,193.96
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,7,174.29
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,11,194.05
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,14,223.89
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,18,249.67
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,21,284
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,25,357.32
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-06,28,431.6
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,0,79.14
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,4,143.27
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,7,144.37
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,11,151.81
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,14,155.58
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,18,142.04
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,21,136.98
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,25,186.9
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-10,28,218.07
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,0,140.17
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,4,185.08
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,7,238.26
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,11,245.5
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,14,273.99
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,18,334.67
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,21,346.17
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,25,409.72
TM00194,JW217_06TLG627PE,Group 2 Ciplatin IV,Cisplatin,0,627-11,28,438.64
